Num of soil Sample,"999.90","1000.28","1000.67","1001.06","1001.44","1001.83","1002.22","1002.60","1002.99","1003.38","1003.77","1004.16","1004.55","1004.94","1005.33","1005.72","1006.11","1006.50","1006.89","1007.28","1007.67","1008.06","1008.45","1008.85","1009.24","1009.63","1010.02","1010.42","1010.81","1011.21","1011.60","1012.00","1012.39","1012.79","1013.18","1013.58","1013.97","1014.37","1014.77","1015.17","1015.56","1015.96","1016.36","1016.76","1017.16","1017.56","1017.96","1018.36","1018.76","1019.16","1019.56","1019.96","1020.36","1020.76","1021.16","1021.57","1021.97","1022.37","1022.77","1023.18","1023.58","1023.99","1024.39","1024.80","1025.20","1025.61","1026.01","1026.42","1026.83","1027.23","1027.64","1028.05","1028.45","1028.86","1029.27","1029.68","1030.09","1030.50","1030.91","1031.32","1031.73","1032.14","1032.55","1032.96","1033.37","1033.79","1034.20","1034.61","1035.02","1035.44","1035.85","1036.26","1036.68","1037.09","1037.51","1037.92","1038.34","1038.76","1039.17","1039.59","1040.01","1040.42","1040.84","1041.26","1041.68","1042.10","1042.51","1042.93","1043.35","1043.77","1044.19","1044.61","1045.04","1045.46","1045.88","1046.30","1046.72","1047.15","1047.57","1047.99","1048.42","1048.84","1049.26","1049.69","1050.11","1050.54","1050.97","1051.39","1051.82","1052.25","1052.67","1053.10","1053.53","1053.96","1054.39","1054.81","1055.24","1055.67","1056.10","1056.53","1056.96","1057.40","1057.83","1058.26","1058.69","1059.12","1059.56","1059.99","1060.42","1060.86","1061.29","1061.73","1062.16","1062.60","1063.03","1063.47","1063.90","1064.34","1064.78","1065.22","1065.65","1066.09","1066.53","1066.97","1067.41","1067.85","1068.29","1068.73","1069.17","1069.61","1070.05","1070.49","1070.93","1071.38","1071.82","1072.26","1072.71","1073.15","1073.60","1074.04","1074.49","1074.93","1075.38","1075.82","1076.27","1076.72","1077.16","1077.61","1078.06","1078.51","1078.96","1079.41","1079.86","1080.31","1080.76","1081.21","1081.66","1082.11","1082.56","1083.01","1083.47","1083.92","1084.37","1084.83","1085.28","1085.73","1086.19","1086.64","1087.10","1087.56","1088.01","1088.47","1088.93","1089.38","1089.84","1090.30","1090.76","1091.22","1091.68","1092.14","1092.60","1093.06","1093.52","1093.98","1094.44","1094.90","1095.37","1095.83","1096.29","1096.76","1097.22","1097.69","1098.15","1098.62","1099.08","1099.55","1100.01","1100.48","1100.95","1101.42","1101.88","1102.35","1102.82","1103.29","1103.76","1104.23","1104.70","1105.17","1105.64","1106.12","1106.59","1107.06","1107.53","1108.01","1108.48","1108.95","1109.43","1109.90","1110.38","1110.85","1111.33","1111.81","1112.28","1112.76","1113.24","1113.72","1114.20","1114.67","1115.15","1115.63","1116.11","1116.59","1117.08","1117.56","1118.04","1118.52","1119.00","1119.49","1119.97","1120.46","1120.94","1121.42","1121.91","1122.40","1122.88","1123.37","1123.86","1124.34","1124.83","1125.32","1125.81","1126.30","1126.79","1127.28","1127.77","1128.26","1128.75","1129.24","1129.73","1130.22","1130.72","1131.21","1131.70","1132.20","1132.69","1133.19","1133.68","1134.18","1134.68","1135.17","1135.67","1136.17","1136.67","1137.16","1137.66","1138.16","1138.66","1139.16","1139.66","1140.16","1140.67","1141.17","1141.67","1142.17","1142.68","1143.18","1143.68","1144.19","1144.69","1145.20","1145.71","1146.21","1146.72","1147.23","1147.73","1148.24","1148.75","1149.26","1149.77","1150.28","1150.79","1151.30","1151.81","1152.33","1152.84","1153.35","1153.86","1154.38","1154.89","1155.41","1155.92","1156.44","1156.95","1157.47","1157.99","1158.50","1159.02","1159.54","1160.06","1160.58","1161.10","1161.62","1162.14","1162.66","1163.18","1163.70","1164.23","1164.75","1165.27","1165.80","1166.32","1166.85","1167.37","1167.90","1168.42","1168.95","1169.48","1170.01","1170.53","1171.06","1171.59","1172.12","1172.65","1173.18","1173.71","1174.25","1174.78","1175.31","1175.84","1176.38","1176.91","1177.44","1177.98","1178.52","1179.05","1179.59","1180.12","1180.66","1181.20","1181.74","1182.28","1182.82","1183.36","1183.90","1184.44","1184.98","1185.52","1186.06","1186.61","1187.15","1187.69","1188.24","1188.78","1189.33","1189.87","1190.42","1190.97","1191.51","1192.06","1192.61","1193.16","1193.71","1194.26","1194.81","1195.36","1195.91","1196.46","1197.01","1197.57","1198.12","1198.67","1199.23","1199.78","1200.34","1200.90","1201.45","1202.01","1202.57","1203.12","1203.68","1204.24","1204.80","1205.36","1205.92","1206.48","1207.05","1207.61","1208.17","1208.73","1209.30","1209.86","1210.43","1210.99","1211.56","1212.12","1212.69","1213.26","1213.83","1214.40","1214.96","1215.53","1216.10","1216.67","1217.25","1217.82","1218.39","1218.96","1219.54","1220.11","1220.68","1221.26","1221.83","1222.41","1222.99","1223.56","1224.14","1224.72","1225.30","1225.88","1226.46","1227.04","1227.62","1228.20","1228.78","1229.37","1229.95","1230.53","1231.12","1231.70","1232.29","1232.87","1233.46","1234.05","1234.63","1235.22","1235.81","1236.40","1236.99","1237.58","1238.17","1238.76","1239.36","1239.95","1240.54","1241.14","1241.73","1242.33","1242.92","1243.52","1244.11","1244.71","1245.31","1245.91","1246.51","1247.11","1247.71","1248.31","1248.91","1249.51","1250.11","1250.72","1251.32","1251.92","1252.53","1253.13","1253.74","1254.35","1254.95","1255.56","1256.17","1256.78","1257.39","1258.00","1258.61","1259.22","1259.83","1260.44","1261.06","1261.67","1262.29","1262.90","1263.52","1264.13","1264.75","1265.37","1265.98","1266.60","1267.22","1267.84","1268.46","1269.08","1269.70","1270.33","1270.95","1271.57","1272.20","1272.82","1273.44","1274.07","1274.70","1275.32","1275.95","1276.58","1277.21","1277.84","1278.47","1279.10","1279.73","1280.36","1280.99","1281.63","1282.26","1282.90","1283.53","1284.17","1284.80","1285.44","1286.08","1286.72","1287.36","1287.99","1288.63","1289.28","1289.92","1290.56","1291.20","1291.85","1292.49","1293.13","1293.78","1294.42","1295.07","1295.72","1296.37","1297.02","1297.66","1298.31","1298.96","1299.62","1300.27","1300.92","1301.57","1302.23","1302.88","1303.54","1304.19","1304.85","1305.51","1306.16","1306.82","1307.48","1308.14","1308.80","1309.46","1310.12","1310.79","1311.45","1312.11","1312.78","1313.44","1314.11","1314.77","1315.44","1316.11","1316.78","1317.45","1318.12","1318.79","1319.46","1320.13","1320.80","1321.47","1322.15","1322.82","1323.50","1324.17","1324.85","1325.53","1326.21","1326.89","1327.56","1328.24","1328.93","1329.61","1330.29","1330.97","1331.66","1332.34","1333.02","1333.71","1334.40","1335.08","1335.77","1336.46","1337.15","1337.84","1338.53","1339.22","1339.91","1340.61","1341.30","1341.99","1342.69","1343.39","1344.08","1344.78","1345.48","1346.18","1346.87","1347.57","1348.28","1348.98","1349.68","1350.38","1351.09","1351.79","1352.50","1353.20","1353.91","1354.62","1355.32","1356.03","1356.74","1357.45","1358.16","1358.87","1359.59","1360.30","1361.01","1361.73","1362.45","1363.16","1363.88","1364.60","1365.32","1366.03","1366.75","1367.48","1368.20","1368.92","1369.64","1370.37","1371.09","1371.82","1372.54","1373.27","1374.00","1374.73","1375.46","1376.19","1376.92","1377.65","1378.38","1379.11","1379.85","1380.58","1381.32","1382.05","1382.79","1383.53","1384.27","1385.01","1385.75","1386.49","1387.23","1387.97","1388.72","1389.46","1390.21","1390.95","1391.70","1392.45","1393.19","1393.94","1394.69","1395.44","1396.19","1396.95","1397.70","1398.45","1399.21","1399.96","1400.72","1401.48","1402.24","1402.99","1403.75","1404.51","1405.28","1406.04","1406.80","1407.56","1408.33","1409.09","1409.86","1410.63","1411.40","1412.16","1412.93","1413.70","1414.48","1415.25","1416.02","1416.79","1417.57","1418.34","1419.12","1419.90","1420.68","1421.45","1422.23","1423.01","1423.80","1424.58","1425.36","1426.15","1426.93","1427.72","1428.50","1429.29","1430.08","1430.87","1431.66","1432.45","1433.24","1434.03","1434.83","1435.62","1436.42","1437.21","1438.01","1438.81","1439.61","1440.41","1441.21","1442.01","1442.81","1443.62","1444.42","1445.22","1446.03","1446.84","1447.65","1448.45","1449.26","1450.07","1450.89","1451.70","1452.51","1453.33","1454.14","1454.96","1455.77","1456.59","1457.41","1458.23","1459.05","1459.87","1460.69","1461.52","1462.34","1463.17","1463.99","1464.82","1465.65","1466.48","1467.31","1468.14","1468.97","1469.80","1470.64","1471.47","1472.31","1473.14","1473.98","1474.82","1475.66","1476.50","1477.34","1478.18","1479.03","1479.87","1480.72","1481.56","1482.41","1483.26","1484.11","1484.96","1485.81","1486.66","1487.51","1488.37","1489.22","1490.08","1490.93","1491.79","1492.65","1493.51","1494.37","1495.23","1496.10","1496.96","1497.82","1498.69","1499.56","1500.42","1501.29","1502.16","1503.03","1503.91","1504.78","1505.65","1506.53","1507.40","1508.28","1509.16","1510.04","1510.92","1511.80","1512.68","1513.56","1514.45","1515.33","1516.22","1517.11","1517.99","1518.88","1519.77","1520.66","1521.56","1522.45","1523.35","1524.24","1525.14","1526.03","1526.93","1527.83","1528.73","1529.64","1530.54","1531.44","1532.35","1533.25","1534.16","1535.07","1535.98","1536.89","1537.80","1538.71","1539.63","1540.54","1541.46","1542.38","1543.29","1544.21","1545.13","1546.05","1546.98","1547.90","1548.83","1549.75","1550.68","1551.61","1552.53","1553.47","1554.40","1555.33","1556.26","1557.20","1558.13","1559.07","1560.01","1560.95","1561.89","1562.83","1563.77","1564.72","1565.66","1566.61","1567.55","1568.50","1569.45","1570.40","1571.35","1572.31","1573.26","1574.22","1575.17","1576.13","1577.09","1578.05","1579.01","1579.97","1580.93","1581.90","1582.87","1583.83","1584.80","1585.77","1586.74","1587.71","1588.68","1589.66","1590.63","1591.61","1592.59","1593.57","1594.55","1595.53","1596.51","1597.49","1598.48","1599.47","1600.45","1601.44","1602.43","1603.42","1604.41","1605.41","1606.40","1607.40","1608.40","1609.39","1610.39","1611.39","1612.40","1613.40","1614.40","1615.41","1616.42","1617.43","1618.44","1619.45","1620.46","1621.47","1622.49","1623.50","1624.52","1625.54","1626.56","1627.58","1628.60","1629.63","1630.65","1631.68","1632.70","1633.73","1634.76","1635.79","1636.83","1637.86","1638.90","1639.93","1640.97","1642.01","1643.05","1644.09","1645.14","1646.18","1647.23","1648.27","1649.32","1650.37","1651.42","1652.48","1653.53","1654.58","1655.64","1656.70","1657.76","1658.82","1659.88","1660.94","1662.01","1663.07","1664.14","1665.21","1666.28","1667.35","1668.43","1669.50","1670.58","1671.65","1672.73","1673.81","1674.89","1675.98","1677.06","1678.14","1679.23","1680.32","1681.41","1682.50","1683.59","1684.69","1685.78","1686.88","1687.98","1689.08","1690.18","1691.28","1692.38","1693.49","1694.60","1695.71","1696.82","1697.93","1699.04","1700.15","1701.27","1702.39","1703.50","1704.62","1705.75","1706.87","1707.99","1709.12","1710.25","1711.38","1712.51","1713.64","1714.77","1715.91","1717.04","1718.18","1719.32","1720.46","1721.60","1722.75","1723.89","1725.04","1726.19","1727.34","1728.49","1729.64","1730.80","1731.95","1733.11","1734.27","1735.43","1736.59","1737.76","1738.92","1740.09","1741.26","1742.43","1743.60","1744.77","1745.95","1747.12","1748.30","1749.48","1750.66","1751.85","1753.03","1754.22","1755.41","1756.59","1757.79","1758.98","1760.17","1761.37","1762.57","1763.76","1764.96","1766.17","1767.37","1768.58","1769.78","1770.99","1772.20","1773.42","1774.63","1775.84","1777.06","1778.28","1779.50","1780.72","1781.95","1783.17","1784.40","1785.63","1786.86","1788.09","1789.33","1790.56","1791.80","1793.04","1794.28","1795.52","1796.77","1798.01","1799.26","1800.51","1801.76","1803.01","1804.27","1805.52","1806.78","1808.04","1809.30","1810.57","1811.83","1813.10","1814.37","1815.64","1816.91","1818.19","1819.46","1820.74","1822.02","1823.30","1824.58","1825.87","1827.16","1828.44","1829.73","1831.03","1832.32","1833.62","1834.91","1836.21","1837.51","1838.82","1840.12","1841.43","1842.74","1844.05","1845.36","1846.68","1847.99","1849.31","1850.63","1851.95","1853.28","1854.60","1855.93","1857.26","1858.59","1859.92","1861.26","1862.60","1863.93","1865.28","1866.62","1867.96","1869.31","1870.66","1872.01","1873.36","1874.72","1876.07","1877.43","1878.79","1880.15","1881.52","1882.89","1884.25","1885.62","1887.00","1888.37","1889.75","1891.13","1892.51","1893.89","1895.27","1896.66","1898.05","1899.44","1900.83","1902.23","1903.62","1905.02","1906.42","1907.82","1909.23","1910.64","1912.05","1913.46","1914.87","1916.28","1917.70","1919.12","1920.54","1921.97","1923.39","1924.82","1926.25","1927.68","1929.12","1930.55","1931.99","1933.43","1934.88","1936.32","1937.77","1939.22","1940.67","1942.12","1943.58","1945.04","1946.50","1947.96","1949.42","1950.89","1952.36","1953.83","1955.30","1956.78","1958.26","1959.74","1961.22","1962.71","1964.19","1965.68","1967.17","1968.67","1970.16","1971.66","1973.16","1974.66","1976.17","1977.68","1979.19","1980.70","1982.21","1983.73","1985.25","1986.77","1988.29","1989.82","1991.35","1992.88","1994.41","1995.95","1997.48","1999.02","2000.57","2002.11","2003.66","2005.21","2006.76","2008.31","2009.87","2011.43","2012.99","2014.56","2016.12","2017.69","2019.26","2020.84","2022.41","2023.99","2025.57","2027.16","2028.74","2030.33","2031.92","2033.52","2035.11","2036.71","2038.31","2039.92","2041.52","2043.13","2044.74","2046.36","2047.97","2049.59","2051.21","2052.84","2054.46","2056.09","2057.72","2059.36","2061.00","2062.64","2064.28","2065.92","2067.57","2069.22","2070.87","2072.53","2074.19","2075.85","2077.51","2079.18","2080.85","2082.52","2084.19","2085.87","2087.55","2089.23","2090.91","2092.60","2094.29","2095.99","2097.68","2099.38","2101.08","2102.78","2104.49","2106.20","2107.91","2109.63","2111.35","2113.07","2114.79","2116.52","2118.25","2119.98","2121.71","2123.45","2125.19","2126.93","2128.68","2130.43","2132.18","2133.94","2135.69","2137.46","2139.22","2140.99","2142.76","2144.53","2146.30","2148.08","2149.86","2151.65","2153.43","2155.22","2157.02","2158.81","2160.61","2162.41","2164.22","2166.03","2167.84","2169.65","2171.47","2173.29","2175.11","2176.94","2178.77","2180.60","2182.44","2184.27","2186.12","2187.96","2189.81","2191.66","2193.51","2195.37","2197.23","2199.10","2200.96","2202.83","2204.71","2206.58","2208.46","2210.34","2212.23","2214.12","2216.01","2217.91","2219.81","2221.71","2223.61","2225.52","2227.43","2229.35","2231.27","2233.19","2235.12","2237.04","2238.98","2240.91","2242.85","2244.79","2246.74","2248.68","2250.64","2252.59","2254.55","2256.51","2258.48","2260.45","2262.42","2264.40","2266.38","2268.36","2270.34","2272.33","2274.33","2276.32","2278.32","2280.33","2282.34","2284.35","2286.36","2288.38","2290.40","2292.43","2294.45","2296.49","2298.52","2300.56","2302.61","2304.65","2306.70","2308.76","2310.81","2312.88","2314.94","2317.01","2319.08","2321.16","2323.24","2325.32","2327.41","2329.50","2331.59","2333.69","2335.80","2337.90","2340.01","2342.13","2344.24","2346.37","2348.49","2350.62","2352.75","2354.89","2357.03","2359.17","2361.32","2363.48","2365.63","2367.79","2369.96","2372.13","2374.30","2376.47","2378.65","2380.84","2383.03","2385.22","2387.42","2389.62","2391.82","2394.03","2396.24","2398.46","2400.68","2402.90","2405.13","2407.37","2409.60","2411.85","2414.09","2416.34","2418.59","2420.85","2423.12","2425.38","2427.65","2429.93","2432.21","2434.49","2436.78","2439.07","2441.37","2443.67","2445.98","2448.28","2450.60","2452.92","2455.24","2457.57","2459.90","2462.23","2464.58","2466.92","2469.27","2471.62","2473.98","2476.35","2478.71","2481.08","2483.46","2485.84","2488.23","2490.62","2493.01","2495.41","2497.82","2500.23"
