AS7341 a 2.7kHz Luz vermelha F7. values overtimae
"NEMA deslocando-se 5mm Luzes Off, PWM de 20Hz _                   _ Pos. Ini. FM: No fim do Furo 1 _                   _ Pos. Ini. MM: Precao Maxima no Fim de Curso no Fim de Curso no Fim de Curso _ "
0.23076923191547394
0.23076923191547394
0.25961539149284363
0.23076923191547394
0.23076923191547394
0.25
0.25
0.26923078298568726
0.26923078298568726
0.26923078298568726
0.25961539149284363
0.25
0.24038460850715637
0.19230769574642181
0.21153846383094788
0.19230769574642181
0.19230769574642181
0.19230769574642181
0.21153846383094788
0.2211538404226303
0.2211538404226303
0.18269230425357819
0.16346153616905212
0.20192307233810425
0.17307692766189575
0.21153846383094788
0.21153846383094788
0.25
0.25961539149284363
0.26923078298568726
0.25961539149284363
0.25961539149284363
0.25961539149284363
0.23076923191547394
0.24038460850715637
0.21153846383094788
0.21153846383094788
0.24038460850715637
0.23076923191547394
0.23076923191547394
0.25
0.25961539149284363
0.25961539149284363
0.25
0.25961539149284363
0.24038460850715637
0.24038460850715637
0.21153846383094788
0.20192307233810425
0.20192307233810425
0.19230769574642181
0.20192307233810425
0.19230769574642181
0.19230769574642181
0.20192307233810425
0.19230769574642181
0.21153846383094788
0.24038460850715637
0.25
0.26923078298568726
0.26923078298568726
0.26923078298568726
0.2788461446762085
0.25961539149284363
0.26923078298568726
0.25
0.25961539149284363
0.25961539149284363
0.25
0.25
0.26923078298568726
0.25
0.25961539149284363
0.23076923191547394
0.23076923191547394
0.23076923191547394
0.2211538404226303
0.21153846383094788
0.21153846383094788
0.2211538404226303
0.21153846383094788
0.21153846383094788
0.23076923191547394
0.23076923191547394
0.23076923191547394
0.25
0.24038460850715637
0.25961539149284363
0.26923078298568726
0.26923078298568726
0.26923078298568726
0.25
0.25961539149284363
0.26923078298568726
0.26923078298568726
0.25961539149284363
0.2884615361690521
0.26923078298568726
0.25961539149284363
0.25
0.25961539149284363
0.25
0.25
0.25
0.2211538404226303
0.24038460850715637
0.2211538404226303
0.23076923191547394
0.23076923191547394
0.23076923191547394
0.23076923191547394
0.2211538404226303
0.2211538404226303
0.24038460850715637
0.25961539149284363
0.2211538404226303
0.25
0.25961539149284363
0.25961539149284363
0.25
0.24038460850715637
0.26923078298568726
0.26923078298568726
0.26923078298568726
0.26923078298568726
0.26923078298568726
0.25
0.25
0.25961539149284363
0.25961539149284363
0.26923078298568726
0.25961539149284363
0.25
0.25
0.25961539149284363
0.25961539149284363
0.25
0.25961539149284363
0.25
0.24038460850715637
0.25961539149284363
0.24038460850715637
0.25961539149284363
0.25
0.25
0.25961539149284363
0.26923078298568726
0.25
0.25961539149284363
0.25
0.23076923191547394
0.25961539149284363
0.25
0.25
0.21153846383094788
0.2211538404226303
0.2211538404226303
0.23076923191547394
0.2211538404226303
0.21153846383094788
0.21153846383094788
