AS7341 a 2.7kHz Luz vermelha F7. values overtimae
"NEMA deslocando-se 5mm Luzes Off, PWM de 20Hz _                   _ Pos. Ini. FM: No fim do Furo 1 _                   _ Pos. Ini. MM: Precao Maxima no Fim de Curso no Fim de Curso no Fim de Curso _ "
0.14423076808452606
0.1538461595773697
0.13461539149284363
0.14423076808452606
0.16346153616905212
0.16346153616905212
0.20192307233810425
0.2884615361690521
0.3076923191547394
0.23076923191547394
0.16346153616905212
0.16346153616905212
0.17307692766189575
0.17307692766189575
0.16346153616905212
0.16346153616905212
0.16346153616905212
0.17307692766189575
0.14423076808452606
0.1538461595773697
0.17307692766189575
0.23076923191547394
0.2884615361690521
0.25961539149284363
0.4615384638309479
0.29807692766189575
0.39423078298568726
0.29807692766189575
0.25961539149284363
0.29807692766189575
0.3365384638309479
0.3365384638309479
0.2884615361690521
0.35576921701431274
0.25
0.3173076808452606
0.24038460850715637
0.1538461595773697
0.17307692766189575
0.17307692766189575
0.3365384638309479
0.36538460850715637
0.18269230425357819
0.13461539149284363
0.16346153616905212
0.25
0.3461538553237915
0.3076923191547394
0.3076923191547394
0.32692307233810425
0.1538461595773697
0.13461539149284363
0.17307692766189575
0.32692307233810425
0.17307692766189575
0.1538461595773697
0.3365384638309479
0.2211538404226303
0.11538461595773697
0.11538461595773697
0.2211538404226303
0.16346153616905212
0.17307692766189575
0.16346153616905212
0.16346153616905212
0.3173076808452606
0.23076923191547394
0.1538461595773697
0.16346153616905212
0.38461539149284363
0.17307692766189575
0.16346153616905212
0.23076923191547394
0.36538460850715637
0.2211538404226303
0.23076923191547394
0.19230769574642181
0.14423076808452606
0.17307692766189575
0.1538461595773697
0.16346153616905212
0.25
0.3365384638309479
0.16346153616905212
0.1538461595773697
0.18269230425357819
0.20192307233810425
0.17307692766189575
0.16346153616905212
0.2884615361690521
0.17307692766189575
0.16346153616905212
0.21153846383094788
0.10576923191547394
0.13461539149284363
0.1538461595773697
0.19230769574642181
0.32692307233810425
0.23076923191547394
0.1538461595773697
0.16346153616905212
0.3173076808452606
0.25
0.19230769574642181
0.1538461595773697
0.14423076808452606
0.16346153616905212
0.17307692766189575
0.2884615361690521
0.24038460850715637
0.2884615361690521
0.3173076808452606
0.25
0.21153846383094788
0.1538461595773697
0.16346153616905212
0.1538461595773697
0.19230769574642181
0.21153846383094788
0.20192307233810425
0.13461539149284363
0.2211538404226303
0.25
0.16346153616905212
0.21153846383094788
0.32692307233810425
0.25961539149284363
0.13461539149284363
